America/Nuuk,minutes,SSH,min,max
2022-12-12 04:15:00-03:00,435.0,-17.33545536562539,,
2022-12-12 04:16:00-03:00,436.0,-17.54819657549831,,
2022-12-12 04:17:00-03:00,437.0,-17.762167309903024,,
2022-12-12 04:18:00-03:00,438.0,-17.9773464494429,,
2022-12-12 04:19:00-03:00,439.0,-18.193712745816715,,
2022-12-12 04:20:00-03:00,440.0,-18.41124482444517,,
2022-12-12 04:21:00-03:00,441.0,-18.629921177960867,,
2022-12-12 04:22:00-03:00,442.0,-18.84972018053478,,
2022-12-12 04:23:00-03:00,443.0,-19.070620226753515,,
2022-12-12 04:24:00-03:00,444.0,-19.29259914828157,,
2022-12-12 04:25:00-03:00,445.0,-19.515635098802214,,
2022-12-12 04:26:00-03:00,446.0,-19.73970596659827,,
2022-12-12 04:27:00-03:00,447.0,-19.96478952509511,,
2022-12-12 04:28:00-03:00,448.0,-20.190863427889656,,
2022-12-12 04:29:00-03:00,449.0,-20.41790522114778,,
2022-12-12 04:30:00-03:00,450.0,-20.645892336266098,,
2022-12-12 04:31:00-03:00,451.0,-20.87480209723088,,
2022-12-12 04:32:00-03:00,452.0,-21.104611720605497,,
2022-12-12 04:33:00-03:00,453.0,-21.33529831178309,,
2022-12-12 04:34:00-03:00,454.0,-21.566838879666694,,
2022-12-12 04:35:00-03:00,455.0,-21.799210325134865,,
2022-12-12 04:36:00-03:00,456.0,-22.032389451226944,,
2022-12-12 04:37:00-03:00,457.0,-22.266352960407662,,
2022-12-12 04:38:00-03:00,458.0,-22.501077617845855,,
2022-12-12 04:39:00-03:00,459.0,-22.73653962029194,,
2022-12-12 04:40:00-03:00,460.0,-22.972715541015386,,
2022-12-12 04:41:00-03:00,461.0,-23.20958170820652,,
2022-12-12 04:42:00-03:00,462.0,-23.447114357713726,,
2022-12-12 04:43:00-03:00,463.0,-23.685289639777913,,
2022-12-12 04:44:00-03:00,464.0,-23.924083615688236,,
2022-12-12 04:45:00-03:00,465.0,-24.163472266602046,,
2022-12-12 04:46:00-03:00,466.0,-24.40343165024153,,
2022-12-12 04:47:00-03:00,467.0,-24.64393726032266,,
2022-12-12 04:48:00-03:00,468.0,-24.884964996400523,,
2022-12-12 04:49:00-03:00,469.0,-25.12649052164872,,
2022-12-12 04:50:00-03:00,470.0,-25.36848942079072,,
2022-12-12 04:51:00-03:00,471.0,-25.61093720944523,,
2022-12-12 04:52:00-03:00,472.0,-25.853809331128254,,
2022-12-12 04:53:00-03:00,473.0,-26.097081161770564,,
2022-12-12 04:54:00-03:00,474.0,-26.340728008273018,,
2022-12-12 04:55:00-03:00,475.0,-26.584725112452922,,
2022-12-12 04:56:00-03:00,476.0,-26.829047656884352,,
2022-12-12 04:57:00-03:00,477.0,-27.07367075713705,,
2022-12-12 04:58:00-03:00,478.0,-27.318569472102755,,
2022-12-12 04:59:00-03:00,479.0,-27.563718807144475,,
2022-12-12 05:00:00-03:00,480.0,-27.809093872074985,,
2022-12-12 05:01:00-03:00,481.0,-28.054669230593532,,
2022-12-12 05:02:00-03:00,482.0,-28.300419887380908,,
2022-12-12 05:03:00-03:00,483.0,-28.546320639151006,,
2022-12-12 05:04:00-03:00,484.0,-28.79234622784504,,
2022-12-12 05:05:00-03:00,485.0,-29.038471352986306,,
2022-12-12 05:06:00-03:00,486.0,-29.2846706717865,,
2022-12-12 05:07:00-03:00,487.0,-29.530918797453783,,
2022-12-12 05:08:00-03:00,488.0,-29.77719047219592,,
2022-12-12 05:09:00-03:00,489.0,-30.023459900161576,,
2022-12-12 05:10:00-03:00,490.0,-30.269701749200507,,
2022-12-12 05:11:00-03:00,491.0,-30.515890488312326,,
2022-12-12 05:12:00-03:00,492.0,-30.76200055321848,,
2022-12-12 05:13:00-03:00,493.0,-31.008006349253215,,
2022-12-12 05:14:00-03:00,494.0,-31.25388226002299,,
2022-12-12 05:15:00-03:00,495.0,-31.499602634522518,,
2022-12-12 05:16:00-03:00,496.0,-31.745141804861476,,
2022-12-12 05:17:00-03:00,497.0,-31.990474077319792,,
2022-12-12 05:18:00-03:00,498.0,-32.23557374402718,,
2022-12-12 05:19:00-03:00,499.0,-32.48041507444637,,
2022-12-12 05:20:00-03:00,500.0,-32.72497232405166,,
2022-12-12 05:21:00-03:00,501.0,-32.96921973497549,,
2022-12-12 05:22:00-03:00,502.0,-33.2131315396916,,
2022-12-12 05:23:00-03:00,503.0,-33.45668212082231,,
2022-12-12 05:24:00-03:00,504.0,-33.699845363406645,,
2022-12-12 05:25:00-03:00,505.0,-33.942595642630245,,
2022-12-12 05:26:00-03:00,506.0,-34.18490716054444,,
2022-12-12 05:27:00-03:00,507.0,-34.42675412199841,,
2022-12-12 05:28:00-03:00,508.0,-34.66811072815538,,
2022-12-12 05:29:00-03:00,509.0,-34.90895118786337,,
2022-12-12 05:30:00-03:00,510.0,-35.1492497111828,,
2022-12-12 05:31:00-03:00,511.0,-35.38898067695985,,
2022-12-12 05:32:00-03:00,512.0,-35.62811798719655,,
2022-12-12 05:33:00-03:00,513.0,-35.86663604398094,,
2022-12-12 05:34:00-03:00,514.0,-36.10450909283861,,
2022-12-12 05:35:00-03:00,515.0,-36.341711398693874,,
2022-12-12 05:36:00-03:00,516.0,-36.57821724463345,,
2022-12-12 05:37:00-03:00,517.0,-36.814000929336515,,
2022-12-12 05:38:00-03:00,518.0,-37.0490367726868,,
2022-12-12 05:39:00-03:00,519.0,-37.283299117954286,,
2022-12-12 05:40:00-03:00,520.0,-37.51676233404614,,
2022-12-12 05:41:00-03:00,521.0,-37.749400815874566,,
2022-12-12 05:42:00-03:00,522.0,-37.98118898679542,,
2022-12-12 05:43:00-03:00,523.0,-38.212101299806186,,
2022-12-12 05:44:00-03:00,524.0,-38.442112245877915,,
2022-12-12 05:45:00-03:00,525.0,-38.67119649725549,,
2022-12-12 05:46:00-03:00,526.0,-38.8993283060915,,
2022-12-12 05:47:00-03:00,527.0,-39.12648242400274,,
2022-12-12 05:48:00-03:00,528.0,-39.35263349143441,,
2022-12-12 05:49:00-03:00,529.0,-39.57775618851175,,
2022-12-12 05:50:00-03:00,530.0,-39.80182524377106,,
2022-12-12 05:51:00-03:00,531.0,-40.0248154256328,,
2022-12-12 05:52:00-03:00,532.0,-40.24670155984604,,
2022-12-12 05:53:00-03:00,533.0,-40.46745866463159,,
2022-12-12 05:54:00-03:00,534.0,-40.68706137205452,,
2022-12-12 05:55:00-03:00,535.0,-40.90548480722763,,
2022-12-12 05:56:00-03:00,536.0,-41.12270401016735,,
2022-12-12 05:57:00-03:00,537.0,-41.33869407719096,,
2022-12-12 05:58:00-03:00,538.0,-41.55343015938791,,
2022-12-12 05:59:00-03:00,539.0,-41.766887480303986,,
2022-12-12 06:00:00-03:00,540.0,-41.9790413212003,,
2022-12-12 06:01:00-03:00,541.0,-42.189867033246536,,
2022-12-12 06:02:00-03:00,542.0,-42.39934003458648,,
2022-12-12 06:03:00-03:00,543.0,-42.607435810788644,,
2022-12-12 06:04:00-03:00,544.0,-42.814129928168185,,
2022-12-12 06:05:00-03:00,545.0,-43.01939801918749,,
2022-12-12 06:06:00-03:00,546.0,-43.22321579480168,,
2022-12-12 06:07:00-03:00,547.0,-43.425559048474504,,
2022-12-12 06:08:00-03:00,548.0,-43.626403779694876,,
2022-12-12 06:09:00-03:00,549.0,-43.82572567377107,,
2022-12-12 06:10:00-03:00,550.0,-44.02350089813344,,
2022-12-12 06:11:00-03:00,551.0,-44.21970557698922,,
2022-12-12 06:12:00-03:00,552.0,-44.41431591889269,,
2022-12-12 06:13:00-03:00,553.0,-44.607308220925844,,
2022-12-12 06:14:00-03:00,554.0,-44.798658873274064,,
2022-12-12 06:15:00-03:00,555.0,-44.988344361234795,,
2022-12-12 06:16:00-03:00,556.0,-45.17634138740572,,
2022-12-12 06:17:00-03:00,557.0,-45.36262637419948,,
2022-12-12 06:18:00-03:00,558.0,-45.54717622121313,,
2022-12-12 06:19:00-03:00,559.0,-45.72996780784819,,
2022-12-12 06:20:00-03:00,560.0,-45.91097810783948,,
2022-12-12 06:21:00-03:00,561.0,-46.09018420516637,,
2022-12-12 06:22:00-03:00,562.0,-46.26756328555906,,
2022-12-12 06:23:00-03:00,563.0,-46.443092648751765,,
2022-12-12 06:24:00-03:00,564.0,-46.616749699109825,,
2022-12-12 06:25:00-03:00,565.0,-46.78851195414004,,
2022-12-12 06:26:00-03:00,566.0,-46.958357046984325,,
2022-12-12 06:27:00-03:00,567.0,-47.126262720132885,,
2022-12-12 06:28:00-03:00,568.0,-47.292206840068175,,
2022-12-12 06:29:00-03:00,569.0,-47.45616738899099,,
2022-12-12 06:30:00-03:00,570.0,-47.61812257643269,,
2022-12-12 06:31:00-03:00,571.0,-47.778050410908776,,
2022-12-12 06:32:00-03:00,572.0,-47.93592935230695,,
2022-12-12 06:33:00-03:00,573.0,-48.09173787619797,,
2022-12-12 06:34:00-03:00,574.0,-48.24545458146192,,
2022-12-12 06:35:00-03:00,575.0,-48.39705820182792,,
2022-12-12 06:36:00-03:00,576.0,-48.5465276009596,,
2022-12-12 06:37:00-03:00,577.0,-48.69384177364657,,
2022-12-12 06:38:00-03:00,578.0,-48.838979946464725,,
2022-12-12 06:39:00-03:00,579.0,-48.98192118989527,,
2022-12-12 06:40:00-03:00,580.0,-49.12264500856779,,
2022-12-12 06:41:00-03:00,581.0,-49.26113094168345,,
2022-12-12 06:42:00-03:00,582.0,-49.397358674055965,,
2022-12-12 06:43:00-03:00,583.0,-49.5313080320585,,
2022-12-12 06:44:00-03:00,584.0,-49.66295898907084,,
2022-12-12 06:45:00-03:00,585.0,-49.79229166083889,,
2022-12-12 06:46:00-03:00,586.0,-49.919286310637645,,
2022-12-12 06:47:00-03:00,587.0,-50.04392335026904,,
2022-12-12 06:48:00-03:00,588.0,-50.1661833476994,,
2022-12-12 06:49:00-03:00,589.0,-50.28604701825476,,
2022-12-12 06:50:00-03:00,590.0,-50.40349523126976,,
2022-12-12 06:51:00-03:00,591.0,-50.518509012128945,,
2022-12-12 06:52:00-03:00,592.0,-50.63106954672679,,
2022-12-12 06:53:00-03:00,593.0,-50.741158247630814,,
2022-12-12 06:54:00-03:00,594.0,-50.848756467059964,,
2022-12-12 06:55:00-03:00,595.0,-50.9538459443851,,
2022-12-12 06:56:00-03:00,596.0,-51.056408503435634,,
2022-12-12 06:57:00-03:00,597.0,-51.15642613658484,,
2022-12-12 06:58:00-03:00,598.0,-51.25388100103262,,
2022-12-12 06:59:00-03:00,599.0,-51.34875541878144,,
2022-12-12 07:00:00-03:00,600.0,-51.44103188286439,,
2022-12-12 07:01:00-03:00,601.0,-51.53069311842182,,
2022-12-12 07:02:00-03:00,602.0,-51.617721837099474,,
2022-12-12 07:03:00-03:00,603.0,-51.70210110941637,,
2022-12-12 07:04:00-03:00,604.0,-51.7838141176329,,
2022-12-12 07:05:00-03:00,605.0,-51.86284422194708,,
2022-12-12 07:06:00-03:00,606.0,-51.93917495865801,,
2022-12-12 07:07:00-03:00,607.0,-52.01279004264789,,
2022-12-12 07:08:00-03:00,608.0,-52.083673368166586,,
2022-12-12 07:09:00-03:00,609.0,-52.15180901353889,,
2022-12-12 07:10:00-03:00,610.0,-52.21718123739779,,
2022-12-12 07:11:00-03:00,611.0,-52.279774483055164,,
2022-12-12 07:12:00-03:00,612.0,-52.33957338065155,,
2022-12-12 07:13:00-03:00,613.0,-52.39656274301907,,
2022-12-12 07:14:00-03:00,614.0,-52.45072757947543,,
2022-12-12 07:15:00-03:00,615.0,-52.502053110446866,,
2022-12-12 07:16:00-03:00,616.0,-52.550524655798334,,
2022-12-12 07:17:00-03:00,617.0,-52.59612782080269,,
2022-12-12 07:18:00-03:00,618.0,-52.63884837747826,,
2022-12-12 07:19:00-03:00,619.0,-52.67867228676788,,
2022-12-12 07:20:00-03:00,620.0,-52.71558570672572,,
2022-12-12 07:21:00-03:00,621.0,-52.74957499172081,,
2022-12-12 07:22:00-03:00,622.0,-52.78062669197926,,
2022-12-12 07:23:00-03:00,623.0,-52.80872757687278,,
2022-12-12 07:24:00-03:00,624.0,-52.83386455960516,,
2022-12-12 07:25:00-03:00,625.0,-52.856024811616194,,
2022-12-12 07:26:00-03:00,626.0,-52.87519568549454,,
2022-12-12 07:27:00-03:00,627.0,-52.891364741069125,,
2022-12-12 07:28:00-03:00,628.0,-52.90451973965056,,
2022-12-12 07:29:00-03:00,629.0,-52.91464864662315,,
2022-12-12 07:30:00-03:00,630.0,-52.921739636197685,,
2022-12-12 07:31:00-03:00,631.0,-52.92578108788548,,
2022-12-12 07:32:00-03:00,632.0,-52.926761594127655,-52.926761594127655,
2022-12-12 07:33:00-03:00,633.0,-52.92466995171272,,
2022-12-12 07:34:00-03:00,634.0,-52.91949517246627,,
2022-12-12 07:35:00-03:00,635.0,-52.91122647511808,,
2022-12-12 07:36:00-03:00,636.0,-52.89985329552921,,
2022-12-12 07:37:00-03:00,637.0,-52.88536528048724,,
2022-12-12 07:38:00-03:00,638.0,-52.86775227761326,,
2022-12-12 07:39:00-03:00,639.0,-52.84700438689364,,
2022-12-12 07:40:00-03:00,640.0,-52.82311189017022,,
2022-12-12 07:41:00-03:00,641.0,-52.79606529892953,,
2022-12-12 07:42:00-03:00,642.0,-52.76585534011213,,
2022-12-12 07:43:00-03:00,643.0,-52.73247296004957,,
2022-12-12 07:44:00-03:00,644.0,-52.69590932393512,,
2022-12-12 07:45:00-03:00,645.0,-52.656155820962404,,
2022-12-12 07:46:00-03:00,646.0,-52.613204026689274,,
2022-12-12 07:47:00-03:00,647.0,-52.56704582812763,,
2022-12-12 07:48:00-03:00,648.0,-52.51767325133977,,
2022-12-12 07:49:00-03:00,649.0,-52.46507857067281,,
2022-12-12 07:50:00-03:00,650.0,-52.40925428720602,,
2022-12-12 07:51:00-03:00,651.0,-52.350193128000264,,
2022-12-12 07:52:00-03:00,652.0,-52.28788804069767,,
2022-12-12 07:53:00-03:00,653.0,-52.222332203748365,,
2022-12-12 07:54:00-03:00,654.0,-52.15351902176025,,
2022-12-12 07:55:00-03:00,655.0,-52.08144212584009,,
2022-12-12 07:56:00-03:00,656.0,-52.00609537854027,,
2022-12-12 07:57:00-03:00,657.0,-51.92747286846029,,
2022-12-12 07:58:00-03:00,658.0,-51.84556891135378,,
2022-12-12 07:59:00-03:00,659.0,-51.76037805992447,,
2022-12-12 08:00:00-03:00,660.0,-51.67189503147088,,
2022-12-12 08:01:00-03:00,661.0,-51.5801149568001,,
2022-12-12 08:02:00-03:00,662.0,-51.4850330206595,,
2022-12-12 08:03:00-03:00,663.0,-51.386644698329434,,
2022-12-12 08:04:00-03:00,664.0,-51.284945697479756,,
2022-12-12 08:05:00-03:00,665.0,-51.17993195959919,,
2022-12-12 08:06:00-03:00,666.0,-51.07159966078232,,
2022-12-12 08:07:00-03:00,667.0,-50.95994521053102,,
2022-12-12 08:08:00-03:00,668.0,-50.84496517416186,,
2022-12-12 08:09:00-03:00,669.0,-50.726656587269304,,
2022-12-12 08:10:00-03:00,670.0,-50.60501648890573,,
2022-12-12 08:11:00-03:00,671.0,-50.480042229208856,,
2022-12-12 08:12:00-03:00,672.0,-50.35173139503687,,
2022-12-12 08:13:00-03:00,673.0,-50.22008181112422,,
2022-12-12 08:14:00-03:00,674.0,-50.08509153975097,,
2022-12-12 08:15:00-03:00,675.0,-49.94675887835638,,
2022-12-12 08:16:00-03:00,676.0,-49.80508236378024,,
2022-12-12 08:17:00-03:00,677.0,-49.6600607699654,,
2022-12-12 08:18:00-03:00,678.0,-49.511693108245055,,
2022-12-12 08:19:00-03:00,679.0,-49.359978631324886,,
2022-12-12 08:20:00-03:00,680.0,-49.204916827620735,,
2022-12-12 08:21:00-03:00,681.0,-49.046507427109994,,
2022-12-12 08:22:00-03:00,682.0,-48.884750394445064,,
2022-12-12 08:23:00-03:00,683.0,-48.71964582600343,,
2022-12-12 08:24:00-03:00,684.0,-48.55119438998672,,
2022-12-12 08:25:00-03:00,685.0,-48.37939666329557,,
2022-12-12 08:26:00-03:00,686.0,-48.204253570386676,,
2022-12-12 08:27:00-03:00,687.0,-48.02576627728706,,
2022-12-12 08:28:00-03:00,688.0,-47.8439361897087,,
2022-12-12 08:29:00-03:00,689.0,-47.65876495156462,,
2022-12-12 08:30:00-03:00,690.0,-47.47025445143057,,
2022-12-12 08:31:00-03:00,691.0,-47.27840668310051,,
2022-12-12 08:32:00-03:00,692.0,-47.0832242698604,,
2022-12-12 08:33:00-03:00,693.0,-46.88470969184005,,
2022-12-12 08:34:00-03:00,694.0,-46.68286579529669,,
2022-12-12 08:35:00-03:00,695.0,-46.477695664395654,,
2022-12-12 08:36:00-03:00,696.0,-46.26920262816255,,
2022-12-12 08:37:00-03:00,697.0,-46.05739025123551,,
2022-12-12 08:38:00-03:00,698.0,-45.8422623416315,,
2022-12-12 08:39:00-03:00,699.0,-45.623822945416904,,
2022-12-12 08:40:00-03:00,700.0,-45.40207634907541,,
2022-12-12 08:41:00-03:00,701.0,-45.177027077607654,,
2022-12-12 08:42:00-03:00,702.0,-44.948679897838225,,
2022-12-12 08:43:00-03:00,703.0,-44.71703981279496,,
2022-12-12 08:44:00-03:00,704.0,-44.48211206779397,,
2022-12-12 08:45:00-03:00,705.0,-44.24390198383907,,
2022-12-12 08:46:00-03:00,706.0,-44.00241560223485,,
2022-12-12 08:47:00-03:00,707.0,-43.75765872505959,,
2022-12-12 08:48:00-03:00,708.0,-43.50963754953126,,
2022-12-12 08:49:00-03:00,709.0,-43.258358512305236,,
2022-12-12 08:50:00-03:00,710.0,-43.003828288129135,,
2022-12-12 08:51:00-03:00,711.0,-42.746053786676924,,
2022-12-12 08:52:00-03:00,712.0,-42.48504215746482,,
2022-12-12 08:53:00-03:00,713.0,-42.220800608401575,,
2022-12-12 08:54:00-03:00,714.0,-41.95333711359933,,
2022-12-12 08:55:00-03:00,715.0,-41.68265935501714,,
2022-12-12 08:56:00-03:00,716.0,-41.408775426411545,,
2022-12-12 08:57:00-03:00,717.0,-41.131693656455084,,
2022-12-12 08:58:00-03:00,718.0,-40.85142260786641,,
2022-12-12 08:59:00-03:00,719.0,-40.56797107914954,,
2022-12-12 09:00:00-03:00,720.0,-40.28134810068237,,
2022-12-12 09:01:00-03:00,721.0,-39.99156293805824,,
2022-12-12 09:02:00-03:00,722.0,-39.698625088757986,,
2022-12-12 09:03:00-03:00,723.0,-39.40254428424546,,
2022-12-12 09:04:00-03:00,724.0,-39.10333048617253,,
2022-12-12 09:05:00-03:00,725.0,-38.80099388795206,,
2022-12-12 09:06:00-03:00,726.0,-38.49554491408327,,
2022-12-12 09:07:00-03:00,727.0,-38.1869942204909,,
2022-12-12 09:08:00-03:00,728.0,-37.875352479804434,,
2022-12-12 09:09:00-03:00,729.0,-37.56063122484213,,
2022-12-12 09:10:00-03:00,730.0,-37.242841589813814,,
2022-12-12 09:11:00-03:00,731.0,-36.921995143043965,,
2022-12-12 09:12:00-03:00,732.0,-36.59810368278711,,
2022-12-12 09:13:00-03:00,733.0,-36.271179231736284,,
2022-12-12 09:14:00-03:00,734.0,-35.941234038358395,,
2022-12-12 09:15:00-03:00,735.0,-35.608280578113444,,
2022-12-12 09:16:00-03:00,736.0,-35.272331322769624,,
2022-12-12 09:17:00-03:00,737.0,-34.933399644460664,,
2022-12-12 09:18:00-03:00,738.0,-34.591498463975334,,
2022-12-12 09:19:00-03:00,739.0,-34.246641150093495,,
2022-12-12 09:20:00-03:00,740.0,-33.89884128737257,,
2022-12-12 09:21:00-03:00,741.0,-33.54811268919731,,
2022-12-12 09:22:00-03:00,742.0,-33.19446938066514,,
2022-12-12 09:23:00-03:00,743.0,-32.83792561123083,,
2022-12-12 09:24:00-03:00,744.0,-32.478495845202936,,
2022-12-12 09:25:00-03:00,745.0,-32.1161947649594,,
2022-12-12 09:26:00-03:00,746.0,-31.751037269982223,,
2022-12-12 09:27:00-03:00,747.0,-31.38303847411078,,
2022-12-12 09:28:00-03:00,748.0,-31.012213704792156,,
2022-12-12 09:29:00-03:00,749.0,-30.63857850587587,,
2022-12-12 09:30:00-03:00,750.0,-30.262148376346172,,
2022-12-12 09:31:00-03:00,751.0,-29.882939788684617,,
2022-12-12 09:32:00-03:00,752.0,-29.50096866895847,,
2022-12-12 09:33:00-03:00,753.0,-29.116251400505742,,
2022-12-12 09:34:00-03:00,754.0,-28.72880458133316,,
2022-12-12 09:35:00-03:00,755.0,-28.33864501234914,,
2022-12-12 09:36:00-03:00,756.0,-27.945789704295926,,
2022-12-12 09:37:00-03:00,757.0,-27.550255869905154,,
2022-12-12 09:38:00-03:00,758.0,-27.15206066201529,,
2022-12-12 09:39:00-03:00,759.0,-26.751222235990234,,
2022-12-12 09:40:00-03:00,760.0,-26.347758151752075,,
2022-12-12 09:41:00-03:00,761.0,-25.941686434157706,,
2022-12-12 09:42:00-03:00,762.0,-25.53302530959619,,
2022-12-12 09:43:00-03:00,763.0,-25.121793202723364,,
2022-12-12 09:44:00-03:00,764.0,-24.708008735775003,,
2022-12-12 09:45:00-03:00,765.0,-24.291690728644866,,
2022-12-12 09:46:00-03:00,766.0,-23.872858196162987,,
2022-12-12 09:47:00-03:00,767.0,-23.451530345631948,,
2022-12-12 09:48:00-03:00,768.0,-23.027726581347842,,
2022-12-12 09:49:00-03:00,769.0,-22.601466493613227,,
2022-12-12 09:50:00-03:00,770.0,-22.172769868606085,,
2022-12-12 09:51:00-03:00,771.0,-21.741656678614774,,
2022-12-12 09:52:00-03:00,772.0,-21.308147085037866,,
2022-12-12 09:53:00-03:00,773.0,-20.87226114341366,,
2022-12-12 09:54:00-03:00,774.0,-20.434019971085622,,
2022-12-12 09:55:00-03:00,775.0,-19.993443994781952,,
2022-12-12 09:56:00-03:00,776.0,-19.550554113381597,,
2022-12-12 09:57:00-03:00,777.0,-19.105371410048928,,
2022-12-12 09:58:00-03:00,778.0,-18.657917145452846,,
2022-12-12 09:59:00-03:00,779.0,-18.208212762118986,,
2022-12-12 10:00:00-03:00,780.0,-17.756279875628927,,
2022-12-12 10:01:00-03:00,781.0,-17.30213997714001,,
2022-12-12 10:02:00-03:00,782.0,-16.84581564146292,,
2022-12-12 10:03:00-03:00,783.0,-16.387328709302345,,
2022-12-12 10:04:00-03:00,784.0,-15.926701492427743,,
2022-12-12 10:05:00-03:00,785.0,-15.463956474894742,,
2022-12-12 10:06:00-03:00,786.0,-14.999116309962732,,
2022-12-12 10:07:00-03:00,787.0,-14.532203816336336,,
2022-12-12 10:08:00-03:00,788.0,-14.06324198208983,,
2022-12-12 10:09:00-03:00,789.0,-13.592253956228397,,
2022-12-12 10:10:00-03:00,790.0,-13.119263052266136,,
2022-12-12 10:11:00-03:00,791.0,-12.644292745971336,,
2022-12-12 10:12:00-03:00,792.0,-12.167366670141478,,
2022-12-12 10:13:00-03:00,793.0,-11.688508619882846,,
2022-12-12 10:14:00-03:00,794.0,-11.207742542624699,,
2022-12-12 10:15:00-03:00,795.0,-10.72509222117791,,
2022-12-12 10:16:00-03:00,796.0,-10.240582562112088,,
2022-12-12 10:17:00-03:00,797.0,-9.754237652416522,,
2022-12-12 10:18:00-03:00,798.0,-9.266082053743856,,
2022-12-12 10:19:00-03:00,799.0,-8.776140476231822,,
2022-12-12 10:20:00-03:00,800.0,-8.284437778452808,,
2022-12-12 10:21:00-03:00,801.0,-7.790998962381776,,
2022-12-12 10:22:00-03:00,802.0,-7.295849177165163,,
2022-12-12 10:23:00-03:00,803.0,-6.799013377729659,,
2022-12-12 10:24:00-03:00,804.0,-6.300517663495247,,
2022-12-12 10:25:00-03:00,805.0,-5.800387268180029,,
2022-12-12 10:26:00-03:00,806.0,-5.298647901106562,,
2022-12-12 10:27:00-03:00,807.0,-4.795325404767261,,
2022-12-12 10:28:00-03:00,808.0,-4.290445756466005,,
2022-12-12 10:29:00-03:00,809.0,-3.7840350645131826,,
2022-12-12 10:30:00-03:00,810.0,-3.276119570509459,,
2022-12-12 10:31:00-03:00,811.0,-2.7667256402380715,,
2022-12-12 10:32:00-03:00,812.0,-2.2558797722308115,,
2022-12-12 10:33:00-03:00,813.0,-1.7436085865576914,,
2022-12-12 10:34:00-03:00,814.0,-1.2299388283594725,,
2022-12-12 10:35:00-03:00,815.0,-0.7148973651222218,,
2022-12-12 10:36:00-03:00,816.0,-0.19851118400592213,,
2022-12-12 10:37:00-03:00,817.0,0.31919261079985595,,
2022-12-12 10:38:00-03:00,818.0,0.8381871449118463,,
2022-12-12 10:39:00-03:00,819.0,1.358444386435382,,
2022-12-12 10:40:00-03:00,820.0,1.8799372335628908,,
2022-12-12 10:41:00-03:00,821.0,2.4026381246953816,,
2022-12-12 10:42:00-03:00,822.0,2.9265193897679413,,
2022-12-12 10:43:00-03:00,823.0,3.451553250751211,,
2022-12-12 10:44:00-03:00,824.0,3.9777118268176066,,
2022-12-12 10:45:00-03:00,825.0,4.504967128953392,,
2022-12-12 10:46:00-03:00,826.0,5.03329142417142,,
2022-12-12 10:47:00-03:00,827.0,5.562655815430671,,
2022-12-12 10:48:00-03:00,828.0,6.093032367271971,,
2022-12-12 10:49:00-03:00,829.0,6.624392696799597,,
2022-12-12 10:50:00-03:00,830.0,7.156708327513793,,
2022-12-12 10:51:00-03:00,831.0,7.689950688162941,,
2022-12-12 10:52:00-03:00,832.0,8.224091118870193,,
2022-12-12 10:53:00-03:00,833.0,8.759100866262592,,
2022-12-12 10:54:00-03:00,834.0,9.29495109730127,,
2022-12-12 10:55:00-03:00,835.0,9.831612888798341,,
2022-12-12 10:56:00-03:00,836.0,10.369057234389244,,
2022-12-12 10:57:00-03:00,837.0,10.907255051425002,,
2022-12-12 10:58:00-03:00,838.0,11.446177175309447,,
2022-12-12 10:59:00-03:00,839.0,11.985794360766477,,
2022-12-12 11:00:00-03:00,840.0,12.526077656117318,,
2022-12-12 11:01:00-03:00,841.0,13.06699694329308,,
2022-12-12 11:02:00-03:00,842.0,13.608523123345812,,
2022-12-12 11:03:00-03:00,843.0,14.150626665974443,,
2022-12-12 11:04:00-03:00,844.0,14.693277970858478,,
